ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-8571107,Source1,2,2019-02-16 21:46:43.467114,2019-02-17 01:28:43.467114,35.257576,-80.788486,35.246247,-80.782933,1.91,Long itself better.,Braun Stream,Charlotte,Port Michelle,NC,73057,US,US/Eastern,Kkyp,2019-02-16 21:23:43.467114,32.1,,12.7,30.54,9.7,North,7.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3982982,Source1,2,2020-11-03 05:00:57.141410,2020-11-03 07:21:57.141410,35.300802,-80.799172,,-80.795069,1.178,Leave thing here nice worry.,Joshua Lane,Charlotte,Galvanfurt,NC,58154,US,US/Eastern,Kxnw,2020-11-03 04:54:57.141410,,,78.5,29.36,5.6,WNW,1.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6309744,Source1,2,2025-02-13 05:25:38.894398,2025-02-13 08:53:38.894398,36.119714,-86.822357,36.118314,-86.827338,0.26,Fill deal approach reality college figure can.,Taylor Flat,Nashville,East Amy,TN,51773,US,US/Eastern,KscY,2025-02-13 05:14:38.894398,66.9,0.0,83.6,29.98,9.5,CALM,21.7,0.0,Cloudy,False,False,False,False,True,False,False,False,False,True,False,True,False,Night,Day,Day,Day
A-6651621,Source1,2,2019-12-04 23:30:11.233673,2019-12-05 02:26:11.233673,45.007951,-93.314122,,,0.449,Here happen be indeed enough popular lead.,Earl Pike,Minneapolis,Port Meagan,MN,65158,US,US/Eastern,KThj,2019-12-04 23:05:11.233673,87.8,0.0,89.5,29.04,10.7,WNW,4.7,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9531135,Source1,2,2020-05-04 23:22:43.919140,2020-05-05 00:38:43.919140,33.468002,-111.943278,33.467599,-111.933898,1.245,Drug too tree amount offer.,Kaitlyn Forest,Phoenix,Dianaberg,AZ,10243,US,US/Eastern,Kmyp,2020-05-04 23:11:43.919140,67.3,,86.7,30.41,13.4,VAR,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3096878,Source2,3,2019-06-23 10:03:21.847586,2019-06-23 10:13:21.847586,45.576665,-122.540316,45.571182,,0.037,Fall yes phone road war Republican surface.,Bradley Ville,Portland,West Heather,OR,14519,US,US/Eastern,Kiwq,2019-06-23 09:52:21.847586,56.4,0.0,54.0,29.02,5.0,Calm,3.8,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9466581,Source1,3,2021-01-30 04:09:39.225780,2021-01-30 07:39:39.225780,35.286828,-80.725161,,-80.725375,0.137,Interesting lot ball president.,Leonard Walks,Charlotte,Martinton,NC,66575,US,US/Eastern,Khkc,2021-01-30 03:48:39.225780,74.4,0.0,99.2,29.87,7.9,WSW,7.4,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4646215,Source2,3,2020-11-12 16:59:05.989360,2020-11-12 20:36:05.989360,34.018153,-118.410281,34.024997,-118.411019,0.648,Yeah explain career authority many land water.,Miller Avenue,Los Angeles,Shellyside,CA,65252,US,US/Eastern,Kysc,2020-11-12 16:39:05.989360,35.7,0.0,77.7,29.06,7.6,WNW,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8991968,Source2,2,2018-11-26 08:24:58.637943,2018-11-26 11:59:58.637943,32.785381,-117.211762,,-117.209404,0.004,Space produce medical lose lawyer.,Erin Point,San Diego,South Raymondville,CA,70339,US,US/Eastern,Kqhg,2018-11-26 08:04:58.637943,57.9,0.0,27.0,31.09,5.8,CALM,10.6,,Mostly Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-9903750,Source2,2,2020-10-04 12:43:05.605055,2020-10-04 15:37:05.605055,35.802141,-78.814242,35.79969,,2.058,Town moment price rather rate agent.,Johnson Highway,Raleigh,New Traceyfurt,NC,69582,US,US/Eastern,KNDc,2020-10-04 12:38:05.605055,46.9,42.63896516690948,61.6,31.09,16.2,CALM,6.0,0.0,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-644095,Source1,2,2026-01-04 17:51:43.418926,2026-01-04 18:59:43.418926,37.573731,-77.427573,37.582848,,3.688,Country face night contain foreign can manage exist.,Fowler Ridges,Richmond,Lake Veronica,VA,58672,US,US/Eastern,KFvG,2026-01-04 17:29:43.418926,68.1,0.0,20.5,29.43,5.6,ENE,8.6,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9026907,Source2,2,2020-09-01 15:31:57.963488,2020-09-01 16:17:57.963488,45.532469,-122.719874,45.540222,,2.932,Interesting rock sure later at success positive.,Williams Row,Portland,Port Cassidyfurt,OR,68164,US,US/Eastern,Kbyl,2020-09-01 15:17:57.963488,135.5,0.0,66.7,29.02,11.1,ENE,7.6,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2108729,Source2,2,2021-05-14 05:47:27.458288,2021-05-14 09:05:27.458288,32.726616,-96.832167,32.728538,,4.82,Fly worker own defense property trip region.,Brandy Pike,Dallas,Coxhaven,TX,40316,US,US/Eastern,KFYp,2021-05-14 05:20:27.458288,42.0,37.48502494794614,109.4,31.61,11.1,W,6.5,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-4890063,Source1,2,2025-01-15 13:55:12.663232,2025-01-15 14:28:12.663232,35.006458,-80.862103,35.003171,-80.851224,0.724,Last it instead issue scientist material season.,Rowe Junctions,Charlotte,Port Kevin,NC,45780,US,US/Eastern,KsbT,2025-01-15 13:29:12.663232,79.7,0.0,48.4,30.86,10.7,NE,0.7,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1150977,Source1,2,2018-10-08 06:35:04.271741,2018-10-08 08:29:04.271741,36.18883,-86.691196,36.185722,-86.685348,0.854,Us affect enjoy difficult.,Santos Unions,Nashville,Lake Paulahaven,TN,70178,US,US/Eastern,KCWw,2018-10-08 06:08:04.271741,66.4,0.0,25.4,28.77,12.1,W,15.8,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9300915,Source1,3,2020-09-07 15:53:36.963042,2020-09-07 18:00:36.963042,25.744571,-80.385759,25.742495,-80.386892,1.418,Race determine decide toward enjoy threat quality.,Jordan Mill,Miami,Lake Timothy,FL,31513,US,US/Eastern,KwPu,2020-09-07 15:28:36.963042,98.0,,,29.57,,ESE,4.6,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3030060,Source1,2,2021-10-18 17:33:51.158076,2021-10-18 19:26:51.158076,41.796942,-87.760892,41.808605,,0.515,Agreement poor prepare protect people argue.,Steve Squares,Chicago,Colehaven,IL,67050,US,US/Eastern,KQAy,2021-10-18 17:27:51.158076,74.6,0.0,44.2,29.62,5.1,VAR,3.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1910246,Source2,2,2025-01-12 11:38:13.309260,2025-01-12 15:31:13.309260,34.113436,-118.317344,34.119926,,2.983,Sit send billion believe raise play whose.,Karen Light,Los Angeles,Joelfurt,CA,98348,US,US/Eastern,KqRd,2025-01-12 11:30:13.309260,48.2,42.20413086302742,129.8,28.33,10.4,CALM,8.5,0.0,Mostly Cloudy,False,False,True,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6900814,Source2,2,2018-07-24 00:46:54.610785,2018-07-24 02:50:54.610785,29.602293,-95.433642,,,0.746,Almost accept eight contain.,Rivera Motorway,Houston,Lake Stephen,TX,81867,US,US/Eastern,KGnd,2018-07-24 00:38:54.610785,73.2,0.0,101.4,29.75,4.1,N,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-1104732,Source2,2,2023-06-25 22:46:28.128109,2023-06-26 00:24:28.128109,35.873762,-78.74055,35.872895,-78.744954,1.742,Lose model left.,Lyons Viaduct,Raleigh,East Briannaton,NC,99010,US,US/Eastern,Kuav,2023-06-25 22:19:28.128109,47.7,42.072888510228985,95.3,30.23,10.1,East,8.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-6341020,Source2,2,2025-11-17 09:34:24.888400,2025-11-17 13:08:24.888400,36.065551,-86.75574,36.064761,,0.456,Road often seek type way girl particular.,Sharon Mountains,Nashville,North Kimberly,TN,83238,US,US/Eastern,KSGL,2025-11-17 09:05:24.888400,42.2,,98.7,30.43,8.7,NNE,7.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5799758,Source1,2,2025-10-25 09:44:50.035987,2025-10-25 11:25:50.035987,36.167381,-86.773441,36.169641,,1.211,Our modern who for.,Ramsey Shore,Nashville,Sarafurt,TN,78993,US,US/Eastern,KKgY,2025-10-25 09:33:50.035987,52.3,0.0,44.6,30.14,9.0,South,11.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6051544,Source1,4,2021-06-01 03:25:58.995008,2021-06-01 03:36:58.995008,35.778935,-78.538363,35.779514,-78.542859,0.366,Move less everyone inside.,Regina Pike,Raleigh,Brittanyfort,NC,93955,US,US/Eastern,KSMZ,2021-06-01 03:18:58.995008,61.9,0.0,107.2,31.9,12.5,N,13.6,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6954087,Source2,2,2025-11-23 19:30:18.220155,2025-11-23 21:18:18.220155,45.020866,-93.371854,,,0.144,Worker personal include instead billion trial.,Rose Corners,Minneapolis,Danaville,MN,00740,US,US/Eastern,KlkS,2025-11-23 19:25:18.220155,60.9,0.0,82.2,29.98,10.0,,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1964188,Source2,2,2023-09-14 23:49:23.008690,2023-09-15 02:17:23.008690,27.977342,-82.397841,27.967523,,2.842,Later cause cold become.,Jones Ranch,Tampa,Lake Patrickmouth,FL,19438,US,US/Eastern,KVzu,2023-09-14 23:43:23.008690,41.5,34.96514173364959,66.7,29.44,8.9,CALM,9.3,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-8230378,Source2,3,2018-04-13 01:29:28.681689,2018-04-13 03:01:28.681689,37.421844,-121.856119,37.414556,,2.824,Meet few word do step writer future discuss.,Francis Springs,San Jose,Websterfurt,CA,22706,US,US/Eastern,KXky,2018-04-13 01:13:28.681689,40.6,,77.5,30.71,8.0,NNW,7.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5544627,Source1,2,2018-03-20 03:43:43.934223,2018-03-20 05:15:43.934223,25.71827,-80.26582,25.739043,,1.298,More myself gun forget must challenge.,Maria Fork,Miami,Lake Victoria,FL,83430,US,US/Eastern,KXBH,2018-03-20 03:36:43.934223,58.4,0.0,74.3,28.92,9.4,North,18.0,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3254471,Source1,2,2018-03-21 21:26:16.618883,2018-03-21 23:36:16.618883,30.490806,-97.708784,,,0.853,Agency they senior peace toward medical.,Sherman Ranch,Austin,Lake Jacquelinestad,TX,56269,US,US/Eastern,KIKQ,2018-03-21 21:02:16.618883,79.6,0.0,86.9,30.06,4.8,West,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-8775076,Source2,2,2019-09-10 07:16:22.347755,2019-09-10 09:58:22.347755,33.82311,-84.26192,,,0.285,Audience himself like war.,Wilson Street,Atlanta,North Jodiberg,GA,36749,US,US/Eastern,Kvzm,2019-09-10 07:04:22.347755,80.6,0.0,83.0,30.05,7.3,NW,13.7,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7979408,Source2,2,2023-05-10 16:17:41.308968,2023-05-10 17:11:41.308968,44.941249,-93.252742,44.944669,,3.279,Wear think five field.,Robinson Pine,Minneapolis,Kaylaview,MN,67883,US,US/Eastern,KgzR,2023-05-10 15:50:41.308968,62.1,0.0,58.6,29.4,9.6,CALM,7.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5189895,Source2,2,2025-09-24 12:37:17.352292,2025-09-24 13:19:17.352292,34.009354,-118.282406,34.001069,-118.287602,0.844,Science six something drive ready computer new sign.,Delgado Plains,Los Angeles,Heatherside,CA,46250,US,US/Eastern,KtQp,2025-09-24 12:13:17.352292,45.5,0.0,66.6,29.91,6.9,WSW,1.2,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9484357,Source1,2,2019-06-02 20:46:18.795400,2019-06-03 00:31:18.795400,32.75877,-96.858077,,,1.565,Wrong indicate where prevent responsibility bed.,Dixon Island,Dallas,Rodriguezchester,TX,37297,US,US/Eastern,KRqR,2019-06-02 20:17:18.795400,77.7,0.0,68.5,29.68,3.6,CALM,7.2,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2297704,Source1,2,2020-07-17 08:02:07.857129,2020-07-17 10:10:07.857129,38.538946,-121.50022,,-121.50107,0.267,Government despite measure which.,Vance Expressway,Sacramento,New Saraton,CA,87707,US,US/Eastern,KIDb,2020-07-17 07:41:07.857129,75.2,,28.4,28.98,9.8,,7.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7014028,Source2,2,2020-07-25 02:59:43.037179,2020-07-25 04:38:43.037179,32.192076,-110.746673,32.194181,-110.7545,2.175,Quality traditional red together.,Allen Coves,Tucson,Kellerville,AZ,24633,US,US/Eastern,KZNg,2020-07-25 02:51:43.037179,65.8,0.0,63.0,29.65,9.1,WNW,3.9,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-7192259,Source1,2,2025-06-03 07:28:55.792218,2025-06-03 09:25:55.792218,34.079848,-118.394593,,-118.392321,1.604,Three spring region scientist professional next.,Coleman Pines,Los Angeles,Port Joseph,CA,78009,US,US/Eastern,KhAJ,,,0.0,84.7,30.77,8.8,NW,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6795566,Source1,2,2019-12-01 22:28:08.727049,2019-12-01 23:58:08.727049,35.14665,-80.860633,35.157145,,3.138,Later nor what bill order development couple.,Maria Street,Charlotte,Marquezville,NC,74058,US,US/Eastern,KtGG,2019-12-01 22:04:08.727049,52.1,,41.2,29.11,13.3,ENE,2.5,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-8660427,Source1,2,2019-11-29 02:26:00.109099,2019-11-29 05:05:00.109099,32.847207,-96.848992,32.846034,-96.855503,1.22,Quite civil father realize drug prove small.,Gonzalez Tunnel,Dallas,Susanmouth,TX,72648,US,US/Eastern,KxHo,2019-11-29 02:14:00.109099,25.7,,102.7,29.54,10.0,ENE,14.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-6741509,Source1,2,2025-03-26 11:32:48.525733,2025-03-26 12:19:48.525733,33.982899,-118.262019,33.977564,-118.254722,1.881,West guess right develop sister.,Hughes Fork,Los Angeles,Timothytown,CA,60940,US,US/Eastern,KsEp,2025-03-26 11:13:48.525733,66.0,0.0,60.7,29.54,7.3,CALM,8.7,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-2000553,Source1,4,2020-05-30 09:13:00.586490,2020-05-30 11:52:00.586490,32.815228,-96.76673,32.815919,,1.617,Whole billion popular hundred a sell show identify.,Paul Island,Dallas,New Alan,TX,68889,US,US/Eastern,KGZu,2020-05-30 09:04:00.586490,49.6,,55.3,29.78,10.1,CALM,6.6,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day
A-8692537,Source2,2,2023-09-19 00:10:38.960652,2023-09-19 03:26:38.960652,32.804216,-96.726404,,-96.728378,1.304,Tv perform response all box.,Calderon Lodge,Dallas,West Williamstad,TX,29797,US,US/Eastern,KKHr,2023-09-18 23:55:38.960652,51.3,,74.0,28.6,,West,6.1,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1080659,Source1,3,2022-03-22 04:37:20.102107,2022-03-22 08:05:20.102107,36.155492,-86.791868,36.161701,-86.790939,1.46,Pay management camera total pattern age show.,Johnson Crossroad,Nashville,Barrytown,TN,19075,US,US/Eastern,KPyq,2022-03-22 04:19:20.102107,63.3,,52.0,29.02,9.0,Calm,,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-8057495,Source2,3,2018-09-06 22:36:43.909698,2018-09-06 23:15:43.909698,30.456512,-97.732276,30.470886,,1.417,Minute development pull while.,Robert Drive,Austin,South Christopherfurt,TX,24566,US,US/Eastern,KuQM,2018-09-06 22:13:43.909698,44.7,0.0,96.0,29.02,5.9,S,4.9,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1020254,Source1,2,2024-04-17 11:56:22.496608,2024-04-17 14:25:22.496608,35.895786,-78.615398,35.893602,,1.035,Technology security new experience.,Wendy Fork,Raleigh,Garyburgh,NC,38771,US,US/Eastern,KUJR,2024-04-17 11:46:22.496608,75.5,0.0,89.7,29.06,11.8,ENE,5.2,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6150226,Source2,2,2018-08-22 06:50:13.248697,2018-08-22 09:48:13.248697,35.888231,-78.719535,,-78.723755,0.661,Enjoy half baby establish inside one.,Mark Trail,Raleigh,Anthonyville,NC,58086,US,US/Eastern,KJjY,2018-08-22 06:40:13.248697,62.8,0.0,55.3,28.9,5.7,NNE,2.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1212119,Source1,2,2021-11-13 02:50:30.184277,2021-11-13 04:17:30.184277,32.211803,-111.02045,,,4.138,Gun your religious court something trouble discover.,Hill Summit,Tucson,Thomasburgh,AZ,88605,US,US/Eastern,KkJF,2021-11-13 02:33:30.184277,50.4,,67.1,28.68,8.2,West,3.8,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2194937,Source2,2,2020-12-20 05:17:12.555903,2020-12-20 08:25:12.555903,47.574178,-122.373785,47.576459,-122.373908,0.802,Market family behavior edge clear truth.,Jordan Shores,Seattle,New Sheilaport,WA,36595,US,US/Eastern,KfLW,2020-12-20 04:52:12.555903,60.5,,83.6,28.36,9.5,ESE,2.3,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-407107,Source1,3,2025-03-14 06:23:38.573825,2025-03-14 08:16:38.573825,28.440108,-81.415226,,-81.421216,1.517,Class instead poor door seek sit ahead.,Ronald Brook,Orlando,Smithborough,FL,62777,US,US/Eastern,KyTM,2025-03-14 06:03:38.573825,32.4,,59.8,28.39,15.2,SSE,19.4,,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5234329,Source1,2,2021-02-18 20:50:21.484514,2021-02-19 00:11:21.484514,29.941371,-95.541239,,-95.554873,3.858,Lose forward hot still dinner foot.,Ronald Station,Houston,Lake Ericland,TX,63535,US,US/Eastern,KDJi,2021-02-18 20:40:21.484514,50.9,0.0,94.4,32.0,11.3,W,4.0,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1720783,Source1,2,2018-04-12 22:50:58.765789,2018-04-13 01:11:58.765789,35.404288,-97.505325,,-97.492594,2.87,Mind or generation group second task radio room.,Smith Rest,Oklahoma City,Benjaminstad,OK,76390,US,US/Eastern,KuZH,2018-04-12 22:23:58.765789,59.6,0.0,67.8,30.21,6.8,WNW,10.3,0.2,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2537194,Source2,4,2020-09-19 00:28:15.791513,2020-09-19 04:26:15.791513,30.239007,-97.714715,30.242711,-97.720819,0.62,Always law drop meeting agency.,David Knoll,Austin,Johnsontown,TX,44005,US,US/Eastern,KXgf,,61.7,0.0,48.8,,12.7,SW,7.4,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1503019,Source1,2,2026-01-28 15:45:37.068877,2026-01-28 18:44:37.068877,25.767378,-80.311104,,-80.300041,1.502,President today alone end sister.,Salas Mountains,Miami,Marcuston,FL,08670,US,US/Eastern,KYVX,,75.0,0.0,28.1,30.2,10.1,S,7.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1929289,Source1,3,2020-04-07 00:29:34.436881,2020-04-07 03:25:34.436881,35.40992,-97.58494,,-97.587791,0.651,Theory middle task speech election with edge it.,Williams Mountains,Oklahoma City,Danielland,OK,30810,US,US/Eastern,KjIe,2020-04-07 00:02:34.436881,102.8,0.0,76.9,,,SE,12.8,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-757481,Source1,2,2022-11-21 01:29:52.749739,2022-11-21 02:28:52.749739,30.460397,-91.093061,30.46562,,1.12,Make discuss food wind subject image sit.,Nguyen Course,Baton Rouge,Lake Ashleyshire,LA,07911,US,US/Eastern,KgCh,2022-11-21 01:05:52.749739,76.0,0.0,45.7,28.44,6.0,E,11.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
